c1, c2, dist, nm
50, 60, 383, -6
50, 61, 352, -1
50, 62, 328, -24
50, 63, 1170, -14
50, 64, 1586, -9
50, 65, 1555, -15
50, 66, 2577, 1
50, 67, 1183, -12
50, 68, 1191, -6
50, 69, 1245, -13
50, 70, 2345, -3
50, 71, 2211, 2
50, 72, 1954, -6
50, 73, 1166, -13
51, 52, 524, -4
51, 53, 868, -9
51, 54, 1825, 1
51, 55, 91, 31
51, 56, 1308, -24
51, 57, 2069, 2
51, 58, 2381, -1
51, 59, 2112, -2
51, 60, 2439, 0
51, 61, 2376, 0
51, 62, 2396, -5
51, 63, 1122, -6
51, 64, 679, -29
51, 65, 871, -15
51, 66, 1114, -2
51, 67, 989, -2
51, 68, 994, -11
51, 69, 997, -17
51, 70, 646, -1
51, 71, 525, -27
51, 72, 956, -5
51, 73, 1094, -16
52, 53, 1080, 0
52, 54, 1301, 1
52, 55, 458, 2
52, 56, 1050, -4
52, 57, 1547, 2
52, 58, 1876, 0
52, 59, 1589, 2
52, 60, 1929, 0
52, 61, 1868, -1
52, 62, 1885, 2
52, 63, 682, 0
52, 64, 356, -7
52, 65, 595, -4
52, 66, 1346, 1
52, 67, 474, -2
52, 68, 470, -1
52, 69, 546, -1
52, 70, 923, 0
52, 71, 763, 0
52, 72, 923, -2
52, 73, 591, -6
53, 54, 2103, 2
53, 55, 939, 1
53, 56, 976, -12
53, 57, 2279, -2
53, 58, 2447, 3
53, 59, 2338, 4
53, 60, 2519, -1
53, 61, 2455, -1
53, 62, 2492, 3
53, 63, 1208, -1
53, 64, 872, -4
53, 65, 823, 5
53, 66, 265, 16
53, 67, 1325, 3
53, 68, 1438, 3
53, 69, 1160, -3
53, 70, 229, 2
53, 71, 348, -4
53, 72, 452, -7
53, 73, 1618, 3
54, 55, 1758, 4
54, 56, 1342, -9
54, 57, 268, 52
54, 58, 693, -2
54, 59, 295, 14
54, 60, 717, 3
54, 61, 670, 0
54, 62, 664, 6
54, 63, 898, -15
54, 64, 1275, -5
54, 65, 1281, -11
54, 66, 2325, -1
54, 67, 846, -8
54, 68, 836, -4
54, 69, 947, -3
54, 70, 2050, -1
54, 71, 1908, -2
54, 72, 1709, 2
54, 73, 803, -3
55, 56, 1311, -6
55, 57, 2006, 1
55, 58, 2328, 2
55, 59, 2047, 1
55, 60, 2384, -1
55, 61, 2321, -1
55, 62, 2340, 0
55, 63, 1086, 2
55, 64, 655, -2
55, 65, 863, -7
55, 66, 1190, 0
55, 67, 929, -3
55, 68, 923, -2
55, 69, 958, -7
55, 70, 722, -3
55, 71, 592, -12
55, 72, 992, -2
55, 73, 1014, -6
56, 57, 1442, 15
56, 58, 1515, 4
56, 59, 1507, 17
56, 60, 1592, 6
56, 61, 1529, 5
56, 62, 1573, 10
56, 63, 555, 3
56, 64, 700, -1
56, 65, 461, 10
56, 66, 1113, 8
56, 67, 875, 5
56, 68, 1046, 5
56, 69, 632, 1
56, 70, 1054, 4
56, 71, 990, 12
56, 72, 525, 74
56, 73, 1241, 5
57, 58, 441, -6
57, 59, 65, 41
57, 60, 454, -3
57, 61, 413, -4
57, 62, 400, -13
57, 63, 1073, -4
57, 64, 1486, -9
57, 65, 1459, -10
57, 66, 2486, -4
57, 67, 1082, -3
57, 68, 1091, -3
57, 69, 1146, -3
57, 70, 2247, -1
57, 71, 2112, -5
57, 72, 1863, -5
57, 73, 1070, -12
58, 59, 454, -11
58, 60, 78, -3
58, 61, 36, -8
58, 62, 87, -17
58, 63, 1296, -5
58, 64, 1744, -2
58, 65, 1660, -5
58, 66, 2620, 0
58, 67, 1401, -5
58, 68, 1449, -4
58, 69, 1400, -1
58, 70, 2456, -2
58, 71, 2338, 1
58, 72, 2003, -2
58, 73, 1466, 0
59, 60, 456, -16
59, 61, 423, -18
59, 62, 402, -36
59, 63, 1131, -22
59, 64, 1538, -12
59, 65, 1517, -14
59, 66, 2547, 0
59, 67, 1127, -15
59, 68, 1128, -2
59, 69, 1200, -15
59, 70, 2303, -1
59, 71, 2166, -5
59, 72, 1924, -3
59, 73, 1098, -8
60, 61, 65, -23
60, 62, 54, 15
60, 63, 1361, -4
60, 64, 1807, -1
60, 65, 1729, -5
60, 66, 2695, 1
60, 67, 1455, -7
60, 68, 1496, 3
60, 69, 1462, -5
60, 70, 2525, 0
60, 71, 2406, -3
60, 72, 2077, -7
60, 73, 1503, -7
61, 62, 54, 16
61, 63, 1296, -4
61, 64, 1743, -3
61, 65, 1664, -3
61, 66, 2631, 0
61, 67, 1393, -4
61, 68, 1437, 2
61, 69, 1398, -3
61, 70, 2460, 0
61, 71, 2341, 2
61, 72, 2013, -5
61, 73, 1449, -1
62, 63, 1326, -10
62, 64, 1770, -4
62, 65, 1697, -5
62, 66, 2672, -2
62, 67, 1411, -5
62, 68, 1448, 5
62, 69, 1424, -8
62, 70, 2494, -1
62, 71, 2372, -7
62, 72, 2052, -15
62, 73, 1452, -6
63, 64, 453, 0
63, 65, 386, -8
63, 66, 1427, -1
63, 67, 339, 24
63, 68, 508, -1
63, 69, 135, -14
63, 70, 1176, 1
63, 71, 1048, -8
63, 72, 813, 2
63, 73, 694, -2
64, 65, 240, -27
64, 66, 1125, 2
64, 67, 455, 25
64, 68, 568, 9
64, 69, 345, 14
64, 70, 780, -1
64, 71, 634, 4
64, 72, 605, -10
64, 73, 756, 1
65, 66, 1047, 2
65, 67, 557, 4
65, 68, 709, 2
65, 69, 348, 13
65, 70, 796, 1
65, 71, 678, -5
65, 72, 452, -3
65, 73, 909, 3
66, 67, 1572, 1
66, 68, 1692, 0
66, 69, 1393, 0
66, 70, 467, -5
66, 71, 608, -6
66, 72, 624, -4
66, 73, 1876, -1
67, 68, 171, 13
67, 69, 244, -31
67, 70, 1233, 0
67, 71, 1082, -3
67, 72, 1008, -7
67, 73, 367, -19
68, 69, 414, -2
68, 70, 1324, 0
68, 71, 1168, -2
68, 72, 1152, -10
68, 73, 201, -8
69, 70, 1104, -5
69, 71, 966, -4
69, 72, 799, -2
69, 73, 611, -5
70, 71, 159, -13
70, 72, 542, 2
70, 73, 1490, -2
71, 72, 513, -2
71, 73, 1332, 2
72, 73, 1349, 2
